hit_no,lock_to_click_ms,frames,fps,grab_ms,yolo_ms,select_ms,mouse_ms,pid_ms,align_click_ms,move_ms
578,355.6886,23,64.6633,3.2498,11.9278,0.1642,0.0108,0.0069,0.0011,0.1476
579,200.2158,13,64.9299,2.6967,14.075,0.2794,0.0121,0.006,0.0012,0.2305
580,123.4066,9,72.9296,2.577,12.6853,0.4526,0.0118,0.0056,0.001,0.1826
581,594.51,38,63.9182,2.3393,12.0258,0.1664,0.0119,0.0067,0.0014,0.1944
582,154.6059,9,58.2125,3.0211,12.2743,0.1571,0.0118,0.0059,0.0017,0.2554
583,102.8942,7,68.031,2.6805,11.057,0.1727,0.011,0.0077,0.0014,0.2283
584,198.2569,13,65.5715,2.3236,7.8287,0.2141,0.0116,0.0048,0.0014,0.2792
585,185.443,11,59.3174,2.5644,13.1116,0.1459,0.0109,0.0061,0.0014,0.2373
586,124.7338,8,64.1366,2.7363,10.9993,0.2205,0.0128,0.0056,0.0012,0.7373
587,186.6043,12,64.3072,2.642,12.5498,0.1304,0.0091,0.0051,0.0019,0.3694
588,248.7535,15,60.3007,2.5033,11.5326,0.2327,0.0106,0.0055,0.0012,0.234
589,89.6761,6,66.9075,2.5176,10.8983,0.1557,0.014,0.0058,0.0011,0.238
590,385.1905,25,64.903,2.4619,10.0251,0.1215,0.0096,0.0049,0.0016,0.2466
591,11.1654,1,89.5624,0.0,0.0,0.494,0.0059,0.0051,0.0,0.0
592,11.3627,1,88.0073,0.0,0.0,0.247,0.0043,0.0046,0.0,0.0
593,11.1035,1,90.0617,0.0,0.0,0.3277,0.0059,0.0061,0.0,0.0
594,279.9381,19,67.8721,3.5528,14.8483,0.8996,0.0143,0.0056,0.0023,0.1483
595,551.9863,36,65.219,5.9883,7.5124,0.4624,0.0121,0.005,0.002,0.2128
596,810.4442,53,65.3962,2.8646,10.4276,0.2151,0.0121,0.0059,0.0022,0.1552
597,1065.0044,69,64.7885,2.3347,12.0526,0.1661,0.0119,0.0055,0.0019,0.2117
598,1331.0275,87,65.363,2.7126,11.5575,0.2419,0.0102,0.0052,0.0027,0.1633
599,207.1853,12,57.9192,2.5785,10.4576,5.1982,0.0408,0.0062,0.0011,0.1896
600,469.5821,29,61.757,2.5054,12.0071,0.1449,0.0113,0.0058,0.0016,0.2387
601,131.0497,8,61.0455,6.4836,8.2685,0.1304,0.015,0.0053,0.0012,0.1958
602,389.0039,25,64.2667,2.4794,12.2973,0.1765,0.012,0.0062,0.0032,0.2534
603,90.2571,6,66.4768,2.5929,8.866,0.1297,0.0163,0.0042,0.0012,0.1254
604,312.139,20,64.074,2.8323,13.0836,0.5115,0.0106,0.0048,0.0019,0.2536
605,126.7625,8,63.1101,3.0458,12.0571,1.125,0.0123,0.0051,0.0015,0.2456
606,476.8064,29,60.8213,2.2526,12.2775,0.1353,0.0103,0.0046,0.0014,0.3568
607,728.8578,45,61.7404,2.7692,9.6566,0.8124,0.0106,0.0063,0.0021,0.2099
608,335.7783,22,65.5194,2.7648,10.8235,0.5478,0.0117,0.0057,0.0011,0.2927
609,169.8915,11,64.7472,2.5143,11.8339,0.1516,0.0107,0.0059,0.0018,0.2627
610,420.7737,27,64.1675,2.58,9.5496,0.5748,0.0091,0.0043,0.0019,0.2439
611,219.1847,14,63.8731,2.7151,12.2402,1.0819,0.0119,0.0063,0.0014,0.2368
612,796.7211,51,64.0124,2.3864,10.2564,0.1767,0.0098,0.005,0.0015,0.2263
613,217.6993,13,59.7154,2.5055,6.9689,2.2198,0.3263,0.0079,0.0016,0.237
614,781.9167,49,62.6665,2.6929,10.243,0.1643,0.0408,0.0062,0.0012,0.2111
615,181.6131,12,66.0745,2.4486,11.0212,0.1879,0.0226,0.0075,0.001,0.2038
616,448.3489,29,64.6818,2.6219,11.1669,0.143,0.0111,0.0057,0.0017,0.5764
617,765.4864,49,64.0116,2.6348,12.0026,0.1598,0.0084,0.0041,0.0011,0.2298
618,1044.0262,68,65.1325,2.5264,12.8528,0.1932,0.0102,0.0054,0.0016,0.2242
619,1297.4935,84,64.7402,2.4461,11.5777,0.1124,0.0093,0.0042,0.0016,0.2413
620,166.3734,11,66.1163,3.3208,11.632,0.4343,0.0153,0.0069,0.0015,0.2085
621,372.7272,25,67.0732,2.3864,11.442,0.2179,0.0095,0.0047,0.0014,0.33
622,218.1792,14,64.1674,2.7766,11.2422,0.1538,0.0109,0.0061,0.0016,0.2379
623,485.0459,31,63.9115,2.7998,10.7758,0.1725,0.0089,0.0043,0.0011,0.2903
624,105.4229,7,66.3992,2.3836,11.4936,0.3641,0.0105,0.0051,0.0014,0.247
625,356.5766,24,67.3067,2.5057,10.1156,0.2257,0.0383,0.0061,0.0017,0.1703
626,264.9414,17,64.1651,2.8421,12.3031,0.1707,0.0139,0.0053,0.0013,0.9105
627,530.6005,33,62.1937,2.5379,10.9265,0.2486,0.0139,0.0063,0.0016,0.3639
628,249.8791,16,64.031,2.9731,17.5825,0.1425,0.0099,0.0047,0.0011,0.2204
629,127.4049,8,62.7919,2.6683,10.8989,0.2166,0.0234,0.0074,0.0011,0.2493
630,702.4917,46,65.4812,2.7536,9.9873,0.2085,0.0087,0.0047,0.0011,0.2303
631,155.883,10,64.1507,2.7691,9.3999,0.7411,0.0144,0.0065,0.001,0.1835
632,167.0027,11,65.8672,3.3237,12.4988,0.1805,0.0117,0.006,0.0016,0.1635
633,420.5999,25,59.4389,2.5708,8.0128,0.1513,0.0128,0.0051,0.0019,0.2133
634,103.8594,7,67.3988,3.138,12.0615,0.5969,0.0102,0.0049,0.0013,0.2707
635,102.1806,7,68.5062,2.3928,11.9151,0.4444,0.0101,0.0053,0.001,0.2543
636,169.1698,11,65.0234,2.5737,11.6975,0.1397,0.0153,0.0057,0.0018,0.2489
637,153.2062,10,65.2715,2.8383,9.5613,0.445,0.0116,0.0053,0.0015,0.2314
638,420.0857,26,61.8921,2.767,10.0767,0.2126,0.011,0.0056,0.002,0.1538
639,124.6604,8,64.1743,2.5151,11.2753,0.4912,0.0144,0.0057,0.0015,0.2123
640,385.9746,25,64.7711,2.3634,10.1658,0.1361,0.0109,0.0057,0.0015,0.2196
641,124.2418,8,64.3906,2.5675,12.8331,0.3276,0.0139,0.0088,0.0014,0.2609
642,389.7978,25,64.1358,2.7942,11.0593,0.223,0.0121,0.0058,0.002,0.2367
643,656.4501,42,63.9805,2.5445,7.6859,0.4394,0.0124,0.0063,0.0019,0.2223
644,72.8716,5,68.6138,2.5566,10.6021,0.1152,0.0094,0.0046,0.0013,0.1439
645,124.5591,8,64.2265,2.6631,9.706,0.7561,0.0138,0.0059,0.0014,0.2463
646,89.586,7,78.1372,2.7387,10.4032,0.1092,0.0096,0.0044,0.0017,0.2378
647,120.7485,7,57.9717,2.512,11.7936,0.7627,0.0111,0.0059,0.0013,0.2478
648,464.0568,29,62.4924,2.5288,10.6704,0.1147,0.0093,0.0046,0.0013,0.2452
649,91.3158,6,65.706,2.6506,12.5828,1.0049,0.014,0.0067,0.0013,0.3388
650,11.1853,1,89.4031,0.0,0.0,0.9445,0.0096,0.007,0.0,0.0
651,516.912,33,63.8407,2.5639,13.7392,0.4687,0.0139,0.007,0.0011,0.2585
652,183.0481,12,65.5565,2.9606,10.1383,0.995,0.0198,0.0068,0.0011,0.3297
653,705.9195,45,63.7466,2.6766,6.8789,0.1546,0.0109,0.0047,0.0012,0.5095
654,216.5793,14,64.6415,2.8717,12.8709,0.666,0.0246,0.008,0.0013,0.2516
655,468.1768,30,64.0784,2.7197,6.835,0.4588,0.0128,0.0058,0.002,0.2253
656,921.7846,59,64.0063,2.4603,12.1609,0.1287,0.0117,0.006,0.0015,0.3289
657,1185.3966,76,64.1136,2.8519,10.7326,0.163,0.0985,0.0062,0.0016,0.2201
658,1442.8549,92,63.7625,2.6288,10.2132,0.197,0.013,0.0054,0.0015,0.2301
659,1692.6752,108,63.8043,2.4016,11.3148,0.1704,0.0119,0.0053,0.0023,0.2679
660,1955.5491,125,63.9207,2.5128,11.4284,0.1452,0.0121,0.0047,0.0016,0.205
661,352.1239,24,68.1578,2.3127,10.1196,0.2116,0.0107,0.0059,0.0015,0.2554
662,262.6935,17,64.7142,2.6401,8.8536,0.2259,0.0121,0.006,0.0012,0.2387
663,11.9413,1,83.743,0.0,0.0,0.3235,0.0048,0.0064,0.0,0.0
664,252.0161,17,67.456,2.5797,9.2436,4.1445,0.012,0.0056,0.0029,0.2625
665,106.4883,7,65.7349,2.535,11.2396,0.1717,0.0168,0.0073,0.0013,0.2174
666,514.2574,34,66.1148,2.5065,10.7914,0.127,0.0102,0.0052,0.0011,0.3763
667,224.015,15,66.9598,3.811,12.1047,1.6852,0.0193,0.0058,0.0013,0.2533
668,769.6936,50,64.9609,2.7622,10.7834,0.139,0.011,0.0056,0.0012,0.25
669,106.3451,7,65.8234,2.4465,11.6121,0.6062,0.015,0.0081,0.0011,0.2144
670,372.6289,24,64.4072,2.6235,11.1895,0.2475,0.0117,0.0059,0.0016,0.2558
671,184.9664,11,59.4703,2.6359,11.0798,0.1356,0.0106,0.0057,0.0013,0.2609
672,277.9986,17,61.1514,2.5952,11.6768,0.1375,0.0089,0.0043,0.001,0.5247
673,532.7567,33,61.942,2.3282,12.0766,0.6892,0.0121,0.0048,0.0022,0.212
674,785.242,49,62.4011,2.3488,9.7302,0.649,0.0097,0.0047,0.0024,0.2821
675,169.2002,12,70.9219,2.5796,8.5833,0.2157,0.0133,0.006,0.0022,0.2459
676,431.4544,29,67.2145,2.7399,9.2911,0.1656,0.0137,0.0062,0.0016,0.2212
677,918.7324,60,65.3074,2.4119,11.8277,0.2154,0.0141,0.0078,0.002,0.2362
678,1193.1029,77,64.5376,2.7155,12.3196,6.3611,0.0177,0.0054,0.0018,0.2521
679,89.2535,6,67.2243,2.7496,11.3495,0.4125,0.009,0.0043,0.0023,0.2166
680,355.023,21,59.1511,5.9342,6.8155,1.2522,0.0159,0.0078,0.0015,0.4823
681,202.1684,13,64.3028,3.0792,12.0796,0.5595,0.0247,0.0089,0.002,0.879
682,465.1245,30,64.4989,2.6513,9.5123,0.3271,0.0095,0.004,0.0014,0.2703
683,11.2215,1,89.1146,0.0,0.0,0.3727,0.0071,0.0063,0.0,0.0
684,245.1487,16,65.2665,2.8894,10.4129,0.177,0.0111,0.0048,0.0017,0.2572
685,624.5502,41,65.6472,2.9732,10.5719,0.2064,0.0125,0.0047,0.0013,0.2446
686,185.8623,12,64.5639,2.6105,13.1699,0.1538,0.01,0.0057,0.0009,0.2801
687,221.6746,14,63.1556,2.6559,11.3749,0.1513,0.0196,0.0071,0.001,0.2219
688,486.4661,32,65.7805,2.3838,11.5014,0.3321,0.0112,0.0054,0.0026,0.257
689,187.4696,12,64.0104,2.8126,13.6956,0.4692,0.0132,0.0061,0.0012,0.1838
690,153.5276,10,65.1349,2.4354,11.6285,0.136,0.009,0.0043,0.0011,0.3229
691,403.6657,26,64.4097,2.483,11.0149,0.2656,0.0133,0.0065,0.0018,0.2801
692,188.3945,12,63.6961,2.8575,10.4075,0.5254,0.0187,0.0063,0.0014,0.2069
693,532.2711,31,58.241,3.3903,10.1833,0.2129,0.0131,0.0064,0.0014,0.2617
694,852.9618,52,60.964,3.2478,10.7082,7.2701,0.0652,0.007,0.001,0.2254
695,192.8837,12,62.2137,2.5975,7.4742,1.9383,0.0183,0.0094,0.002,0.2597
696,107.3336,7,65.2172,2.5773,11.7407,0.571,0.0102,0.0056,0.0013,0.2313
697,361.9134,23,63.5511,2.6885,6.9116,0.2168,0.0215,0.0068,0.0035,0.2344
698,198.74,13,65.4121,2.7846,11.558,0.2185,0.0118,0.005,0.0009,0.3428
699,557.2415,36,64.6039,2.7397,9.7528,0.3516,0.0097,0.0041,0.0012,0.2085
700,107.7561,7,64.9615,2.7645,12.3399,0.475,0.0156,0.006,0.0012,0.1916
701,357.927,23,64.2589,2.5502,12.3427,0.153,0.0132,0.0058,0.0017,0.2001
702,624.6198,40,64.039,2.455,11.9751,0.7842,0.0144,0.0054,0.0023,0.182
703,193.6896,12,61.9548,2.9448,12.4648,0.4319,0.0149,0.0078,0.0014,0.2131
704,454.4013,29,63.8202,2.9375,10.5654,0.2028,0.0116,0.0046,0.0018,0.2049
705,709.6633,45,63.4104,2.48,11.0214,1.2162,0.017,0.006,0.0024,0.2927
706,167.5391,11,65.6563,3.2184,10.6427,0.166,0.0104,0.0056,0.0017,0.251
707,51.7801,4,77.2498,6.658,14.0285,0.162,0.0109,0.0056,0.0014,0.304
708,306.8676,21,68.4334,3.0984,10.0216,0.2495,0.0141,0.0067,0.0017,0.2331
709,94.6194,6,63.4119,3.4007,12.028,0.2196,0.0131,0.0067,0.0017,0.6717
710,474.2765,30,63.2542,3.1298,8.0862,0.148,0.0159,0.0062,0.0018,0.2643
711,109.3228,7,64.0306,3.1975,12.1138,0.5338,0.0288,0.0068,0.0014,0.3011
712,11.0842,1,90.2185,0.0,0.0,0.2651,0.0044,0.0049,0.0,0.0
713,136.8464,9,65.7672,2.7361,13.0473,0.1324,0.0097,0.0053,0.0013,0.2216
714,413.2357,26,62.9181,7.041,11.2825,0.146,0.0105,0.0056,0.0011,0.247
715,198.8506,13,65.3757,3.1734,9.6438,0.174,0.01,0.0053,0.0015,0.2829
716,307.6509,20,65.0087,3.7114,13.6497,0.1359,0.0145,0.0057,0.0015,0.3064
717,352.1686,23,65.3096,3.0452,11.7144,0.1589,0.0156,0.0062,0.0012,0.1951
718,827.1252,53,64.0774,3.1046,10.9347,0.4617,0.0119,0.0051,0.001,0.1625
719,295.3579,18,60.943,4.0305,8.393,0.2325,0.011,0.0055,0.0015,0.2731
720,202.0853,13,64.3293,3.3377,11.0541,0.151,0.0146,0.0077,0.0011,1.0557
721,91.3401,6,65.6886,2.9982,11.0208,0.1376,0.0108,0.0043,0.001,0.2351
722,244.2121,16,65.5168,2.9567,13.2308,0.1448,0.016,0.0043,0.0012,0.1607
723,205.0122,13,63.4109,3.0944,12.3171,0.1457,0.0129,0.0053,0.0013,0.1756
724,151.3103,11,72.6983,3.1755,12.5905,0.1613,0.0131,0.0054,0.0011,0.1683
725,104.4492,7,67.0182,4.7188,12.9945,0.2742,0.0165,0.006,0.0015,0.2475
726,105.8145,7,66.1535,2.7407,11.3974,0.1834,0.0129,0.0063,0.0018,0.3087
727,357.2558,24,67.1788,3.5712,13.3052,0.4945,0.0101,0.0054,0.0026,0.2634
728,181.4114,12,66.148,2.9969,9.2268,0.3985,0.0096,0.0057,0.0015,0.2706
729,75.9368,5,65.8442,3.2764,11.5171,0.5998,0.0171,0.0066,0.001,0.2348
730,11.1405,1,89.7626,0.0,0.0,0.5635,0.0094,0.0061,0.0,0.0
731,103.291,7,67.7697,3.5479,9.9374,0.1596,0.0122,0.0063,0.0014,0.2706
732,556.7336,37,66.4591,3.3047,10.525,0.1069,0.0092,0.0052,0.0011,0.2291
733,90.4334,6,66.3472,2.9713,13.3955,0.1526,0.0163,0.0051,0.0019,0.2465
734,88.4807,6,67.8114,2.9208,12.053,0.1279,0.0082,0.0046,0.0016,0.2421
735,437.041,29,66.3553,3.4952,12.3883,0.1633,0.0117,0.0056,0.0012,0.3295
736,166.0196,11,66.2572,2.8823,13.4102,0.2861,0.0101,0.0053,0.0016,0.2824
737,200.3702,13,64.8799,3.8214,10.5578,0.1096,0.0092,0.0061,0.0015,0.2405
738,88.9184,6,67.4776,3.2132,10.1662,0.2674,0.0153,0.0062,0.0011,0.257
739,166.5443,11,66.0485,3.0943,11.6869,0.4364,0.011,0.0056,0.0014,0.209
740,545.4716,34,62.3314,3.1678,11.0425,0.1499,0.0145,0.0055,0.0011,0.2439
741,797.2309,49,61.4627,3.6277,11.755,0.1631,0.0477,0.0055,0.0014,0.1864
742,1183.4825,73,61.6824,3.0513,11.4335,2.751,0.0169,0.0056,0.0012,0.1928
743,179.4477,12,66.8719,8.366,15.633,0.992,0.0121,0.0051,0.002,0.3011
744,433.5107,29,66.8957,2.6467,12.3058,0.5753,0.0111,0.0058,0.0019,0.2792
745,418.7412,27,64.479,2.9653,9.6883,0.694,0.0099,0.0054,0.001,0.4291
746,670.3414,44,65.6382,3.3187,10.0587,0.3524,0.0112,0.0055,0.0025,0.2215
747,1206.7143,78,64.6383,3.0236,9.6259,0.4275,0.0106,0.0057,0.0012,0.2604
748,1676.7408,108,64.4107,2.9262,11.8666,0.2369,0.0105,0.0052,0.0015,0.2037
749,1983.6822,127,64.0224,5.2413,8.4398,0.2654,0.0181,0.0056,0.0018,0.597
750,85.826,6,69.9089,3.2845,10.6354,0.1733,0.0165,0.0051,0.0013,0.2365
751,347.4802,22,63.313,6.3467,8.0502,0.1516,0.0106,0.0054,0.0018,0.207
752,844.2803,54,63.9598,2.7894,11.2617,0.1547,0.0117,0.0061,0.0012,0.2838
753,1110.9228,71,63.9108,3.0349,11.8276,0.1288,0.0112,0.0052,0.0018,0.2307
754,1361.5532,87,63.8976,3.4607,11.0249,0.1401,0.0132,0.0062,0.0012,0.2127
755,1628.3791,104,63.8672,3.0863,11.006,0.4603,0.0128,0.0063,0.0012,0.2172
756,94.2052,6,63.6908,6.7846,8.3119,0.323,0.0148,0.006,0.0011,0.1825
757,110.7095,7,63.2285,2.9172,12.5903,0.2021,0.0111,0.006,0.0011,0.3253
758,374.1148,24,64.1514,2.9072,13.6405,0.1452,0.0121,0.0058,0.0022,0.2125
759,732.3166,47,64.1799,4.2981,11.7605,0.1609,0.0151,0.0055,0.0018,0.2643
760,1015.3722,63,62.0462,3.5772,11.9865,0.4145,0.0986,0.0061,0.0012,0.2971
761,1297.6329,81,62.4214,2.9632,8.3469,0.1362,0.012,0.0051,0.0012,0.2028
762,245.1428,15,61.1888,8.2033,9.1435,0.9437,0.0194,0.0072,0.0017,0.3016
763,690.262,44,63.7439,3.0441,11.3509,0.2325,0.0103,0.0058,0.0012,0.2196
764,941.5913,58,61.5979,2.8307,12.8548,0.7426,0.0134,0.0057,0.0018,0.2245
765,1199.6108,74,61.6867,3.6612,11.2281,0.1774,0.017,0.0064,0.0014,0.3891
766,205.5019,14,68.1259,3.0498,12.0759,0.157,0.0182,0.007,0.0021,0.7651
767,459.507,31,67.4636,2.9366,10.8295,0.1299,0.0118,0.0059,0.0026,0.2891
768,203.3073,13,63.9426,3.3703,12.4163,0.1369,0.0226,0.0057,0.0011,0.2455
769,577.3122,37,64.0901,2.8276,12.8329,0.4199,0.0101,0.0046,0.0016,0.2088
770,834.7069,54,64.6934,3.4089,11.4695,2.8175,0.0115,0.0059,0.0026,0.3178
771,1348.3343,87,64.5241,3.0317,12.3783,0.1478,0.0168,0.0062,0.0013,0.5934
772,187.5869,12,63.9704,3.0088,12.031,0.1691,0.0138,0.0065,0.0014,0.2597
773,436.0965,28,64.206,2.9932,11.8162,0.1187,0.0121,0.0053,0.002,0.2233
774,189.7275,12,63.2486,3.7667,14.0561,0.1493,0.0115,0.0056,0.0014,0.5324
775,107.7358,7,64.9738,3.0997,12.3089,0.3625,0.023,0.1157,0.0015,0.2749
776,169.2995,12,70.8803,3.3341,12.5911,0.2781,0.0119,0.0061,0.0018,0.4319
777,432.8944,29,66.9909,3.3343,12.5373,0.37,0.0105,0.0056,0.0034,0.3397
778,199.0407,13,65.3133,4.3643,12.4758,0.1893,0.0175,0.006,0.0014,0.2748
779,219.8734,15,68.2211,7.1131,8.1847,0.1502,0.011,0.0051,0.0014,0.2088
780,478.1135,31,64.8382,3.0416,11.51,0.2419,0.0166,0.0071,0.0011,0.3204
781,743.6927,48,64.5428,2.6775,11.233,0.1447,0.0118,0.0054,0.0048,0.2735
782,170.2203,11,64.6221,2.6945,13.5836,0.1295,0.0123,0.0059,0.0019,0.2615
783,452.6249,29,64.0707,3.0571,12.4898,0.1301,0.0115,0.0054,0.0014,0.2319
784,449.9274,29,64.4548,3.1851,11.0194,0.1732,0.0107,0.0052,0.0016,0.2564
785,107.3839,7,65.1867,3.6518,12.5211,0.1369,0.0122,0.0053,0.0012,0.257
786,456.3647,30,65.7369,3.0127,8.6514,0.3126,0.0163,0.0059,0.0017,0.2457
787,780.6063,51,65.3338,3.6949,11.7913,0.1194,0.0094,0.0042,0.0013,0.2136
788,1209.9483,79,65.292,2.8903,12.1824,0.2448,0.0107,0.0054,0.0012,0.2109
789,1472.5287,96,65.194,3.0483,11.6337,0.1485,0.0108,0.0059,0.0014,0.2288
790,1726.3407,112,64.8771,3.1326,12.9385,0.1318,0.01,0.005,0.0008,0.2221
791,2001.6609,127,63.4473,6.9407,8.182,0.1418,0.01,0.0052,0.0012,0.2428
792,73.2677,5,68.2429,2.9354,12.2602,0.1541,0.0158,0.0093,0.0014,0.5283
793,185.4626,12,64.7031,2.6786,11.0424,0.1417,0.0121,0.0058,0.0019,0.3193
794,464.6039,30,64.5711,3.3701,10.3975,0.1331,0.0104,0.0055,0.0011,0.2287
795,344.0495,22,63.9443,3.0519,11.2588,0.2854,0.0111,0.0061,0.0015,0.2152
796,107.8627,7,64.8973,3.3352,13.2206,0.1783,0.0149,0.0063,0.0029,0.3148
797,369.2811,24,64.9911,3.578,10.7316,0.1845,0.011,0.0052,0.0025,0.1761
798,352.7987,23,65.193,3.1703,10.6207,0.2013,0.0095,0.0056,0.0012,0.2317
799,357.0293,23,64.4205,3.0011,12.134,0.1623,0.0132,0.0069,0.0014,0.2032
800,185.1421,13,70.2163,3.3762,9.7612,0.2175,0.01,0.0055,0.0015,0.2304
801,452.8192,30,66.2516,4.1323,10.7664,0.4388,0.0166,0.0067,0.0014,0.1949
802,718.0825,47,65.4521,3.1231,11.6486,0.1574,0.0094,0.0049,0.0019,0.2405
803,89.8021,6,66.8136,3.1101,12.3451,0.4954,0.0098,0.0051,0.0011,0.1705
804,186.5497,11,58.9655,4.0189,12.3838,0.5123,0.0228,0.0102,0.0023,0.3199
805,210.7711,13,61.6783,3.282,7.9093,1.6125,0.0113,0.0056,0.0011,0.2841
806,168.7053,11,65.2025,3.3776,12.8222,0.3258,0.0106,0.0056,0.0013,0.2924
807,528.0864,34,64.3834,4.1634,11.9752,0.296,0.009,0.0044,0.002,0.3668
808,1047.0203,67,63.9911,3.0641,10.9053,0.2587,0.0112,0.0058,0.0014,0.2158
809,181.5825,12,66.0857,3.2025,11.8225,0.1792,0.0191,0.0077,0.0018,0.608
810,198.6253,13,65.4499,3.1722,11.9884,0.2013,0.0117,0.0055,0.0016,0.2836
811,557.3604,36,64.5902,4.0653,11.1287,0.1124,0.0103,0.0053,0.0017,0.2196
812,107.1752,7,65.3136,3.2884,11.5383,0.1698,0.013,0.0059,0.0015,0.2504
813,401.3412,26,64.7828,3.5326,11.6677,0.2084,0.0105,0.005,0.001,0.2849
814,90.2721,6,66.4657,2.8747,11.7032,0.1309,0.0098,0.0046,0.001,0.2972
815,201.8137,13,64.4158,3.0159,11.8685,0.2071,0.0115,0.0058,0.0012,0.3173
816,469.5436,30,63.8918,3.0374,12.1739,0.1698,0.0118,0.0055,0.0014,0.2148
817,218.9988,14,63.9273,3.4061,12.9196,0.2555,0.0114,0.005,0.0012,0.2855
818,155.0744,11,70.9337,3.2968,12.2071,0.2517,0.0122,0.006,0.0019,0.4649
819,135.8474,8,58.8896,4.837,13.6994,0.3305,0.0149,0.0064,0.0015,0.2489
820,216.2197,14,64.749,3.6401,15.9684,0.1888,0.0139,0.0054,0.0014,0.2874
821,201.1357,13,64.633,3.5094,12.3351,0.1611,0.0169,0.0064,0.0012,0.245
822,119.3088,8,67.0529,3.1455,11.4864,0.1497,0.0139,0.0093,0.0012,0.4121
823,340.4015,22,64.6296,2.8067,12.3405,0.1949,0.0111,0.0062,0.0012,0.2213
824,92.2606,6,65.0332,3.4215,12.9815,0.1448,0.015,0.0073,0.0013,0.223
825,57.8775,4,69.1115,3.2322,12.0713,0.4883,0.011,0.0057,0.0015,0.2731
826,294.338,19,64.5516,3.1226,9.4161,0.2795,0.0156,0.0062,0.0023,0.231
