epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,587.822,1.22688,0.51795,0.00155,0.86817,0.82231,0.88195,0.61879,1.16707,0.5181,0.00211,0.00101787,0.00101787,0.00101787
120,592.644,1.20265,0.50728,0.00154,0.87888,0.82108,0.87601,0.62268,1.14012,0.50916,0.00205,0.00101237,0.00101237,0.00101237
121,597.575,1.20624,0.50801,0.00154,0.87372,0.82137,0.87773,0.62163,1.14653,0.51879,0.00206,0.00100687,0.00100687,0.00100687
122,602.358,1.20419,0.50999,0.00153,0.8771,0.82334,0.87519,0.61575,1.15975,0.51236,0.00208,0.00100137,0.00100137,0.00100137
123,607.07,1.20863,0.50729,0.00149,0.87816,0.82369,0.8729,0.61723,1.16282,0.52286,0.0021,0.000995866,0.000995866,0.000995866
124,611.754,1.20647,0.50422,0.00155,0.88679,0.82076,0.8787,0.61372,1.17389,0.50566,0.00214,0.000990365,0.000990365,0.000990365
125,616.514,1.21403,0.50607,0.00151,0.866,0.82823,0.8756,0.61689,1.16144,0.51303,0.00212,0.000984864,0.000984864,0.000984864
126,621.161,1.19713,0.49724,0.00152,0.88435,0.81894,0.8791,0.61684,1.17281,0.50137,0.0021,0.000979362,0.000979362,0.000979362
127,625.961,1.21663,0.50803,0.00153,0.88891,0.82478,0.88196,0.62188,1.13857,0.50798,0.00206,0.000973861,0.000973861,0.000973861
128,630.837,1.19104,0.50175,0.00148,0.87597,0.83235,0.87721,0.62191,1.15108,0.50758,0.00209,0.00096836,0.00096836,0.00096836
129,635.752,1.19706,0.50219,0.00154,0.87521,0.83184,0.88054,0.61961,1.15558,0.50555,0.00212,0.000962859,0.000962859,0.000962859
130,640.521,1.22035,0.50709,0.0016,0.87973,0.81555,0.87887,0.62046,1.15708,0.51256,0.00207,0.000957358,0.000957358,0.000957358
131,645.549,1.25238,0.5261,0.00151,0.88808,0.81713,0.87988,0.61931,1.15257,0.50247,0.00206,0.000951857,0.000951857,0.000951857
132,650.382,1.22348,0.50583,0.00154,0.88987,0.81871,0.88027,0.61353,1.18021,0.51664,0.00219,0.000946356,0.000946356,0.000946356
133,655.128,1.21639,0.51785,0.00155,0.87993,0.83261,0.88446,0.62228,1.14655,0.50559,0.00207,0.000940855,0.000940855,0.000940855
134,659.839,1.21676,0.50329,0.00148,0.88636,0.81603,0.88205,0.62144,1.15062,0.49879,0.00211,0.000935354,0.000935354,0.000935354
135,664.559,1.2116,0.50348,0.0015,0.88375,0.82311,0.88368,0.62543,1.15103,0.50054,0.00207,0.000929853,0.000929853,0.000929853
136,669.422,1.20213,0.49957,0.00151,0.87597,0.82235,0.8786,0.62424,1.14346,0.50371,0.00205,0.000924352,0.000924352,0.000924352
137,674.111,1.1556,0.47791,0.00148,0.87977,0.82877,0.87907,0.61955,1.16151,0.49783,0.0021,0.00091885,0.00091885,0.00091885
138,678.94,1.18974,0.48819,0.0015,0.88484,0.82882,0.88138,0.62311,1.15,0.49014,0.00204,0.000913349,0.000913349,0.000913349
139,683.652,1.19463,0.48926,0.00149,0.89781,0.81839,0.88129,0.61936,1.17109,0.4966,0.0021,0.000907848,0.000907848,0.000907848
140,688.482,1.19562,0.49313,0.00149,0.87495,0.82635,0.88093,0.6194,1.15374,0.50177,0.00212,0.000902347,0.000902347,0.000902347
141,693.362,1.16711,0.48987,0.00149,0.89581,0.82554,0.8787,0.62525,1.14681,0.48973,0.00207,0.000896846,0.000896846,0.000896846
142,698.181,1.17661,0.48583,0.00147,0.89012,0.81858,0.87836,0.62455,1.14465,0.49351,0.00207,0.000891345,0.000891345,0.000891345
143,703.025,1.20134,0.49659,0.0015,0.88409,0.83529,0.88389,0.63146,1.12888,0.48406,0.00203,0.000885844,0.000885844,0.000885844
144,707.721,1.15832,0.48237,0.00143,0.89757,0.82132,0.87918,0.62641,1.13518,0.49207,0.00207,0.000880343,0.000880343,0.000880343
145,712.478,1.21727,0.49826,0.0015,0.89195,0.81961,0.88089,0.62192,1.15671,0.51468,0.00211,0.000874842,0.000874842,0.000874842
146,717.269,1.20462,0.50385,0.00147,0.88426,0.8186,0.87921,0.62241,1.14597,0.51037,0.00205,0.00086934,0.00086934,0.00086934
147,722.073,1.19706,0.48936,0.00145,0.88907,0.82641,0.88525,0.62252,1.15016,0.5082,0.00206,0.000863839,0.000863839,0.000863839
148,726.782,1.1695,0.48436,0.00145,0.88862,0.83275,0.88288,0.62842,1.13742,0.49988,0.00204,0.000858338,0.000858338,0.000858338
149,731.554,1.17503,0.49153,0.00147,0.89078,0.83172,0.88696,0.62811,1.13448,0.49537,0.00207,0.000852837,0.000852837,0.000852837
150,736.401,1.17754,0.48306,0.00146,0.87941,0.83575,0.88881,0.62835,1.13585,0.50249,0.00202,0.000847336,0.000847336,0.000847336
151,741.28,1.18278,0.48861,0.00149,0.89195,0.82548,0.88754,0.62064,1.15846,0.5085,0.00204,0.000841835,0.000841835,0.000841835
152,746.168,1.15293,0.47822,0.00144,0.89829,0.82413,0.88834,0.62589,1.14722,0.49712,0.00209,0.000836334,0.000836334,0.000836334
153,751.011,1.17914,0.48461,0.00147,0.87616,0.83385,0.88273,0.62313,1.14859,0.50562,0.00205,0.000830833,0.000830833,0.000830833
154,755.689,1.2175,0.49309,0.00146,0.89497,0.81851,0.88576,0.62209,1.15939,0.51052,0.00209,0.000825332,0.000825332,0.000825332
155,760.416,1.20638,0.49693,0.00147,0.88396,0.82609,0.88986,0.62599,1.14093,0.50037,0.00208,0.000819831,0.000819831,0.000819831
